Date,Review
5 de abril de 2019,"minha esposa comemorou o aniversario dela, muito bom muito top, eu e ela e os nossos amogos ficamos muito satisfeito."
5 de abril de 2019,"Comemorei meu aniversário, atendimento maravilhoso, ambiente top! Muito bom
Comida maravilhosa 
Atendimento top"
5 de abril de 2019,"top demais, sempre venho aqui, muito animado, descontraído, vale a pena a experiência, meus amigos sempre saem daqui louuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuucosssssssssssssssssss"
5 de abril de 2019,"Muito bom!! 
Atendimento top 
Comida maravilhosaaaa 
Pedido atendido com rapidez e eficiência 
Ambiente ótimo"
5 de abril de 2019,"Ambiente muito agradável, música boa, excelente atendimento. Comida boa, chega bem rápido. Gabriel muito atencioso!"
5 de abril de 2019,"Chegamos na olegario Maciel, decidimos ir no restaurante mexicano Guacamole, conseguimos uma mesa muito rápido e foi ótimo. Gabriel nos atendeu super bem e a banda estava irada! Comida ótima e bebida um gelo!"
5 de abril de 2019,"Restaurante mexicano com ótimas comidas e bebidas, música típica para aproveitar com amigos. 
Comida: combo guacamole"
5 de abril de 2019,"Ambiente excelente com otima musica, boa bebida e comida. Otimo local para celebrar com amigos e famila."
5 de abril de 2019,"Comida excelente
Atendimento excelente !!!
Gabriel melhor atendente
Preços bons e comida atrativa !!"
5 de abril de 2019,"Ótimo ambiente, comida excelente. Me diverti comemorando o aniversário de um amigo. Ótimo atendimento."
5 de abril de 2019,Ótimo atendimento! Local agradável e divertido para sair com os amigos e familiares! Vale a pena aproveitar o seu aniversario lá! Muito bom!
5 de abril de 2019,Me senti no México! O atendimento é excelente! A comida chega muito rápido e é deliciosa! Os atendentes são muito atenciosos e o ambiente é super legal! Boa pedida para comemorar o aniversário! Ou curtir uma boa noite entre amigos!
5 de abril de 2019,"Eu e minhas amigas fomos mt bem atendidas, comida muito boa, drinks muito bons, muita música, alegria!"
5 de abril de 2019,"Ótimo atendimento. Comida deliciosa. Gabriel nota 10, simpatia e carisma. Shoooooow. Amei muito!!! Vou voltar sempre que estarei no Rio!!+:"
5 de abril de 2019,"Ótimo atendimento, ótimas bebidas.  Gabriel foi o melhor atendente. Lugar super aconchegante, bebida ótima"
5 de abril de 2019,"Ótimo restaurante, com visual elegante e chamativo, ótimas bebidas e bom atendimento, referência a atendente Eveline!"
5 de abril de 2019,"Boa comida, ótimos drinks, preço justo, ambiente agradável.
A Eveline é uma ótima atendente e veste a camisa."
5 de abril de 2019,"Como semprei fui fascinado pela cultura mexicana, encontrei um lugar no Brasil, no meu Rio de Janeiro onde me aproximei mais dessa cultura. Me lembro do Gabriel, excelente pessoa."
5 de abril de 2019,"Comida maravilhosa e bebidas proncipalmente, preço razoável. Abiente muito caracterizado e legal, bons atendentes"
5 de abril de 2019,"Melhor ambiente que já frequentei, muito aconchegante, super bem servido, farei daqui a minha segunda casa. Melhor comida mexicanaaaa!!! Super recomendo 💙💙💙"
5 de abril de 2019,"Uma noite maraaaaaa bebemos comemos estava RF maraaaa!!
Vamos ter que repetir muitas vezesssss o Gabriel e muito maraaaa"
5 de abril de 2019,Gostei muito ..excelente atendimento e comida show de bola sem contar dos mariachis que fazem o ambiente ficar mais animado
5 de abril de 2019,O restaurante é bem legal. O destaque é a decoração e a culinária. O atendimento também é muito bom. Recomendo a todos.
4 de abril de 2019,"Ótima opção para uma noite divertida com amigos! Boa comida e drinks, e os marimachos uma atração à parte. Mas, ainda prefiro ser atendida pelos garçons , em lugar ao tablet😊Mais"
4 de abril de 2019,"Espaço extremamente animado e bacana. Com tecnologia para atender os clientes, preparo rápido da comida que inclusive é maravilhosa"
4 de abril de 2019,"Lugar aconchegante, decoração incrível, lugar divertido atendimento maravilhoso, moderno bom para família!"
4 de abril de 2019,"Ótimo lugar para ir com a família e amigos, recomendo total, boa localização e atendimento escelente."
4 de abril de 2019,"Maravilhoso! Atendimento excelente, boa comida e ótimo ambiente. Equipe muito top! Destaque para o atendimento do Gabriel."
3 de abril de 2019,"Muito bom, atendimento excelente!
O atendente Gabriel é muito prestativo e querido! E super comunicativo..ajudou a experiência mais divertida de todas!"
3 de abril de 2019,"exelente local, atendentes senssacionais e a casa é maravilhosa, comida de qualidade e os mariachis arrebentam."
3 de abril de 2019,Melhor restaurante mexicano do Rio de janeiro... Ambiente agradável... Sabor incrível.. muito bom para curtir com os amigos...
3 de abril de 2019,O melhor restaurante de comida mexicana do Rio .. muita simpáticos e atenciosos ... destaque para o garçom Allisson que tem uma simpatia incrível!!!!
3 de abril de 2019,"Lugar muito acolhedor e muito receptivos, galera sabe atender com excelência, educação e precisão. Ótimo Lugar!!"
3 de abril de 2019,"O melhor restaurante de comida mexicana do Rio!!!! 
Garçons muito simpáticos e atenciosos... Destaque para o garçom Alisson que tem uma simpatia incrível!!!!"
3 de abril de 2019,"De volta para trabalho
Sempre gosto jantar em guacamole. Ótimo mexicano, o melhor da Barra da Tijuca 
Mariachi espectacular"
3 de abril de 2019,"Comida boa, ambiente bem decorado e serviço excelente, pessoas simpáticas e ágeis. Estava de passagem pelo Rio."
2 de abril de 2019,"Excelente lugar, ambiente alto astral, atendimento de primeira, comidas excepcionais, melhor local pra fazer um pedido de casamento"
2 de abril de 2019,"A atendente Eveline é muito atenciosa, comida ótima, ambiente muito agradável! Ótimo para famílias, Namorados e amigos se divertirem!"
2 de abril de 2019,"Atendimento top, cardápio maravilhoso, ambiente muito bacana. Recomendo a todos que queiram algo diferenciado."
2 de abril de 2019,"Melhor lugar do mundo!! Ótimas comidas e lugar animado,divertido e bom atendimento do Tiago divertido e alegre 😁   💘🎊"
2 de abril de 2019,"Amei! Tudo muito bom! Comida maravilhosa, bebida ótima! Espero voltar logo! Peça o burrito! 
Vale muuuuuito!!!"
1 de abril de 2019,"Bom, Brunito e barato. Ótimo atendimento do brunito e do Gabriel. Ótima arrumação do ambiente e ótima decoração!"
1 de abril de 2019,"Gostaria de agradecer o excelente atendimento prestado pela equipe do Guacamole Barra. Principalmente aos garçons Brunito e Gabriel pela atenção, diversão etc.
Voltarei com certeza 
Obrigada!"
1 de abril de 2019,Bom atendimento dês da recepção aos garçons...  super simpáticos e a casa é muito aconchegante! Bom Brunito e barato.
1 de abril de 2019,"Ótimo atendimento, bom ambiente. Os garçons bem atenciosos.. Gabriel e Brunito estão de parabéns, Bom, brunito e barato"
1 de abril de 2019,"Atendimento sensacional, animado, lugar descontraído.bebidas geladas, happyhour de qualidade e um preço super barato"
31 de março de 2019,"Lugar muito bom, pratos muito gostosos e drinks sensacionais! Quando vierem procurem pelo Brunito, melhor atendente daqui!!"
31 de março de 2019,Adoramos o guaca mole barra todos sao bem atenciosos principalmente o garçon Brunito muito simpático e muito agil
31 de março de 2019,"Atendimento muito bom,  garçom Brunito muito gente boa, estabelecimento muito legal, tudo muito legal"
31 de março de 2019,"Muito bom, atendimento excelente e comida fora de série! Indico a todas que queiram beber com os amigos!"
31 de março de 2019,"Vim mais uma vez ao guaca como sempre, lugar mais extraordinário para vir com amigos em família ou sozinho. Adoro!"
31 de março de 2019,"Restaurante maravilhoso, amei a decoração e os mariates. Música ambiente de acordo com a localidade!"
31 de março de 2019,"Comida boa, música boa, funcionários animados, cardápio é sistema de atendimento moderno, recepção e garçons bem organizados."
30 de março de 2019,"Ambiente muito agradável, com muita música boa e muita comida gostosa! Super recomendo para todos os tipos de gente!!"
30 de março de 2019,"Lugar incrível, comida bem servida, tequileiros, som e animação de tirar todos da cadeira.. amei e super recomendo!"
30 de março de 2019,"Excelente! 
Lugar incrível, grande divertimento com amigos e excelente receptividade para comemoração de aniversário!!!"
30 de março de 2019,"A casa foi maravilhosa, recepção maravilhosa muito bom o atendimento e a casa.
Parabéns  para quem trabalha no local."
30 de março de 2019,"Comida muito saborosa, recepção excelente e ambiente gostoso! Música e programação muito divertida!!"
30 de março de 2019,Atendimento excelente principalmente do atendente  Arnaldo e da Fátima. Comida deliciosa e cerveja bem gelada.
30 de março de 2019,Pessoal muito simpático em ambiente de divertimento. Música ao vivo. Comida típica mexicana e brasileira.
30 de março de 2019,"Decisão de última hora e foi uma decisão muito boa, vim com minha namorada e amamos, assim como eu amo ela. Recomendo"
30 de março de 2019,"Ambiente animado, decoração bem mexicana.
Atendimento atencioso, pista de dança, organização tudo bem legal"
29 de março de 2019,"Muito bom ,muito animado,galera gente boa,ótima qualidade,muito boa a “comida”,muito rápido o pedido"
28 de março de 2019,Muito bom ambiente agradável conheci a Cris maravilhosa super gentileza gostei muito recomendo......
28 de março de 2019,"Melhor restaurante, dancei muito me diverti bastante. Chutei o balde, lugar ótimo e descontraído pra vir com amigos. Recomendo!"
28 de março de 2019,"Que restaurante incrível. Já fui em muitos mexicanos no rio mas nem um tão encantador,tem bandinha de mariachis e dançarinos sem falar dos drinks maravilhosos."
28 de março de 2019,"O estabelecimento é super aconchegante, alegre, tem uma equipe sensacional, com pessoas educadas e felizes. Uma energia incrível!! Super recomendo!!! A comida é excelente!!"
28 de março de 2019,"Ótimo lugar com músicas boas atendentes super atenciosos, ambiente super aconchegante realmente me senti no mexico voltarei concerteza.super indico resenha com amigos,ou encontro em família, excelente para todas as datas."
28 de março de 2019,"Muito bom, divertido e otimo atendimento e com musicos maravilhosos. Para ir com familia e amigos! Vale a pena conferir."
27 de março de 2019,Ótimo atendimento com música típica agradável e grupos regionais típicos. Comida muito bem preparada e temperos regionais fidedignos. Recomendo!!
27 de março de 2019,"Restaurante maravilhoso, atendimento atencioso, ambiente agradável comida e bebida delicioso. Recomendo"
27 de março de 2019,"Melhor lugar para encontrar os amigos, lugar divertido , pessoas maravilhosas, cantores super simpáticos"
27 de março de 2019,"Otimo atendimento de toda equipe da casa, execlente musica ao vivo com os mariates! Comida estava excelente!  Suuuuuuuper recendo"
27 de março de 2019,"Ambiente agradável, divertido, amistoso, ótima trilha sonora, excelente atendimento, comida deliciosa e sem contar na decoração sem igual. 
Ps: os mariates são divertidíssimos."
26 de março de 2019,"Atendimento ótimo, decoração linda, atendentes educados e atenciosos. Recomendo e voltarei com certeza."
23 de março de 2019,"Que local incrível, ótimo atendimento e uma comida espetacular, a alegria é contagiante. voltaremos com certeza!"
23 de março de 2019,"Ambiente animado, melhor cozinha mexicana, ambiente que representa o México exatamente como ele é voltarei!"
23 de março de 2019,"Muuuuuuito bom, ótimo ambiente, animado, alto astral, sempre venho e me divirto bastante, ótima  culinaria!"
23 de março de 2019,"Gosto muito do ambiente, atendimento , a comida é uma delicia, espero vit mais vezes, amei de verdade"
23 de março de 2019,"Noite Mexicana super animada!!!!
Local diferenciado! 
Comidas maravilhosas! 
Voltaremos com certeza!!!"
23 de março de 2019,"O mwlhir lugar que ja conheci ,o ambiente é muito aninado e a comida é sensacional,e sem falar no atendimentoque é espetacular."
23 de março de 2019,"Adorei o lugar atendimento de primeira, animação total bem diferente te tds de tudo emfim adorei....."
23 de março de 2019,"Melhor lugar que ja fui na vida, cada Boy top... Atendimento de primeira. Recomendo. Música top, me diverti bastante"
23 de março de 2019,"Moisés é o garçom mais top do guacamole, foi muito bom ter ido neste restaurante bem localizado em porto."
22 de março de 2019,"Muito bom. Comida ótima .Atendimento super simpático Tiago o garçom foi uma simpatia e muito eficiente
Voltaremos sempre"
22 de março de 2019,"Ambiente mega hiper agradável, amei!!! Obrigada pela recepção em meu aniversário, todos os convidados ficaram muito contentes."
21 de março de 2019,"Restaurante muito temático, com dançarinos IncrÍveis, carismáticos e educados. Percebi que na quinta feira tem personagens do chaves, um grande diferencial pro restaurante. Chiquinha é linda ATÉ aparece a de verdade."
21 de março de 2019,"Lugar muito divertido, sempre inovando nas atividades interativas, e trazendo pessoas muito talentosas e animadas pra se apresentarem! Os funcionários sempre muito alegres e solícitos!"
21 de março de 2019,"Tudo ótimo, amei tudo, não comemoraria meu aniversário em outro lugar.
Se eu soubesse tinha vindo antes"
21 de março de 2019,"Comida boa, musicas latinas e bom atendimento... Por mais noites como essa.. Até dancei Bachata amooooo..."
21 de março de 2019,otimo lugar decoração linda atendes atenciosos comida e bebida deliciosas noite muito divertida com dancarinos e mariachis
21 de março de 2019,"Espaço excelente, comida boa, energia positiva, drinks sensacionais, um lugar que vale a pena se visitar na barra da tijuca."
21 de março de 2019,"Restaurante ótimo! Atendentes super atenciosos, comida gostosa e bebida mara. Venham pra cá tomar uma tequila e se divertir :)"
21 de março de 2019,"Ambiente agradável na barra da tijuca, RJ, para um jantar descontraído e animado pela música latina."
20 de março de 2019,"O atendimento é ótimo
Fomos atendidos rapidamente e o isso inclui a entrega da comida. 
A música também é perfeita."
20 de março de 2019,Atendentes super atenciosos e simpáticos. A comida é uma delícia e a música bastante divertida. Voltarei mais vezes.
20 de março de 2019,"Ótimo acomodação, atendimento rápido, adorei a variedade de estilo musical!
Varias brincadeira iradas😁🤘🏾"
20 de março de 2019,"Ótimo ambiente, comida boa, ótimooooooooooo atendimento comida e bebidas incríveis voltarei. 
Guacamole Barra."
20 de março de 2019,"Viemos comemorar um aniversário muito especial e não poderia ser em outro lugar, já conhecia a casa e está sendo fantástico como das outras vezes."
20 de março de 2019,"Escolhi o local para comemorar o meu aniversário e foi ótimo.Atendimento e comida excelente e a decoração é linda! Elogio especial ao atendente Brunito, muito gente boa! Com certeza farei outra visita."
20 de março de 2019,"Cobrança da apresentação dos músicos não me agradou, pensei que iriam tocar a noite toda, acho que os músicos foi só um adereço.Mais"
19 de março de 2019,"Comida gostosa e equipe divertida e simpática, lugar limpo, bem localizado e preço justo. Recomendo."
18 de março de 2019,"Excelente atendimento, comida interessante e principalmente pela equipe com o atendente Brunito e cia. gracias!"
17 de março de 2019,"Lugar incrível! 
Ambiente harmonioso e alegre.
Voltarei mais vezes.
Indico à todos!
Venham conhecer!!"
17 de março de 2019,"Lugar super família,  comemorem seu aniv aqui recomendo DEMAIS meu segundo aniversario aqui,shooooow!!!!"
17 de março de 2019,"Se quer comer um chili delicioso com machos crocantes, acompanhados de um sour cream, está no lugar certo. Voltarei com certeza."
17 de março de 2019,Estive em cancun ha 1 ano e achei o estilo do restaurante bem caracteristico do local. Mto aconchegante e animado. Recomendo!!!!!!
17 de março de 2019,"Muito boa, adorei a experiência! Atendimento excelente e pessoas muito educadas! Fora que a comida é ótima hahahaha! Espero voltar sempre"
17 de março de 2019,"Comida sensacional, o ambiente é muito bacana para comemorar aniversários e também se divertir com a família e amigos. Super recomendo!"
17 de março de 2019,"Adorei o ambiente, a música, o atendimento e a comida. Todos muito profissionais e educados. Com certeza voltarei!"
17 de março de 2019,"Ambiente bacana, música legal, comidas boas, preço legal, um ambiente muito bom para ficar e relacar com os amigos."
17 de março de 2019,"O serviço pecou um pouco na demora mas os atendentes são muito agradáveis, a tequileira é ótima e a comida é, como sempre, muito boa (embora o cardápio precise de mais variedade."
16 de março de 2019,"Atendimento e comida ótima!!! Adorei o local, ótimo atendimento e foi muito divertido, ambiente excelente."
16 de março de 2019,"Ótimo restaurante para reunir os amigos! Música boa, comida maravilhosa e atendimento sensacional.Vale a experiência!!"
16 de março de 2019,"Um dos melhores da lugares que já fui.. atendimento diferenciado, bar temático com músicos, comida boa, ótimo k pra quem procura um lugar diferente para diversão"
16 de março de 2019,"Vim com minha familia e foi tudo naravilhoso, a comida é um pouco apimentada mas muito saborosa, a alegria deste lugar é contagiante."
16 de março de 2019,"A casa trabalha com otimas promoçoes e o preço é bem acessível, a animação é contagiante e o atendimento é muito bom."
15 de março de 2019,Local maravilhoso atendimento super prestativo a recepção do local é maravilhosa e calorenta recomendo demais
15 de março de 2019,"Me divertir como nunca, fomos para jantar e nos surpreendemos positivamente, porque a animaçao dos mariachis e dj é espetacular, sem falar na equipe de garçons que dao um show."
15 de março de 2019,Muito bom atendimento e também uma ótima comida. Ligar descontraído. Bom para curtir com os amigos .
15 de março de 2019,"Super temático, atendentes simpáticos. Comida e drinks deliciosos. Local para reunir amigos e família para uma noite muito animada."
15 de março de 2019,"Ótima comida ! Ambiente alegre e aconchegante , bons drinks , Staff atencioso e tudo de bom! Super recomendado!"
15 de março de 2019,"Muito bom!
Gostamos muito,excelente atendimento e uma comida maravilhosa,voltaremos com certeza e até breve"
15 de março de 2019,Lugar maravilhoso e muito aconchegante. Estou passando uma noite super incrível valeu muito a experiência.
15 de março de 2019,"Comida excelente, ambiente perfeito, atendimento nota mil! Recomendo sempre, melhor local para encontros e eventos, reunir os amigos! Mega divertido."
15 de março de 2019,Adorei o local muito animado garçons atenciosos educados e divertidos voltarei e recomendo sou de Florianópolis
15 de março de 2019,"Lugar de muita diversao,deveras engraçado, com comidas de dar água na boca, ao chegar aqui neste esplêndido local,meu humor muda instantaneamente,me sinto mais vivo doque nunca,começo a dançar e não paro mais, musica agradável, tenho uma amiga, que está aqui ao meu lado, além do...Mais"
15 de março de 2019,"Lugar bem agradável e animado. Ótimo para qualquer evento ou comemoração. A comida é muito boa, muito bem temperada."
15 de março de 2019,"Local agradável, super receptivo e de ótimo atendimento!!!.
Comida muito boa, atração (Mariates) divertidos e engraçados!"
15 de março de 2019,"Ambiente muito agradável, com bom atendimento e funcionários muito simpáticos! Muito bom pra curtir o aniversário ou encontrar os amigos!"
15 de março de 2019,"Adoramos a casa!
Atendimento muito bom e uma comida que dispensa comentários; vocês estão de parabéns esse é o caminho!"
15 de março de 2019,"Local de fácil acesso, ambiente agradável e preços bacana. Edinho é show de bola!!! Quando chegarem é só procurar o cara, ótimo atendimento."
15 de março de 2019,"Excelente.O atendimento é nota 10. Recomendo a todos que conheçam o restaurante, é fantástico. Comida  é boa. E muito bom."
14 de março de 2019,"Ótimo lugar pra jantar e se divertir com os amigos, ótimo atendimento e a diversão fica por conta dos mariachis, adorei!"
14 de março de 2019,Muito bom ambiente excelente amei sempre vou voltar . atendimento otimo melhor impossivel comida otima animaçao otima
14 de março de 2019,"Quer um lugar divertido e familiar? Guacamole é o melhor lugar!
Serviço de primeira, dançarinos animadíssimos !
Só a elogiar o local! Maravilhoso é a palavra que tenho a definir! Super recomendo!"
14 de março de 2019,"Atendimento excelente!!
Lugar super animado e comida maravilhosa. O Gerente Edson super solicito e atencioso.
Nao conhecia a unidade Barra e fiquei apaixonada.
Venham pro Guacamole!!"
14 de março de 2019,"Maravilhoso, ambiente muito agradável, funcionarios  atenciosos, os mexicanos então nem se fala, sem dúvidas se deseja comemorar um aniversário se divertir e comer uma comida deliciosa guacamole e o local ideal !"
14 de março de 2019,"Realmente parece um pedaço do México, comidas e bebidas típicas excelentes, músicas ótimas, tequileiras que animam e os Mariates sem palavras. 
Recomento. Nota 1000"
14 de março de 2019,"Atendimento excelente,comida maravilhosa, ambiente super agradável,e acolhedor,a alegria e contagiante.voltarei sempre."
14 de março de 2019,"Foi demais!
Drinks maravilhosos e a comida dispensa comentários, a casa trabalha com várias promoções espetaculares, ja estou contando os dias pra voltar."
13 de março de 2019,"Já estive várias vezes no Guacamole e todas as vezes que vou,sempre saio mais encantada e surpreendida. Tem promoções super atrativas pra sair em um dia de semana,atendimento maravilhoso dos garçons,além de educados são atenciosos. A comida sem comentários, a melhor comida mexicana que já...Mais"
13 de março de 2019,"Um local com gostinhinho de quero, vc é bem atendido, os cantores muito show de bola... se eu volto?!? Com certeza!!!!!!"
13 de março de 2019,Um locAl aconchegante qe muito acolhendor. Volto com certeza.  Mqe seeenti em casa.. Atendentes atenciosos.
13 de março de 2019,"O atendimento super gentil e agradável um local para indicar aos amigos! Ótimas comidas! Edson, Arnaldo, Cris e Davi um show de simpatia. Super indico"
13 de março de 2019,Super legal. Banda fantástica e comida incrível. Brunito nos atendeu super bem. Recomendo para vir em grupos
13 de março de 2019,"A recepção super acolhedora e decisiva para a escolha do restaurante. Pessoas educadissimas, como o garçom Arnaldo, e comida maravilhosa. A decoração veio toda do México e parece ate q nos transportamos para o México. Super indico."
13 de março de 2019,"Pessoal muito receptivo! Comida excelente, cerveja gelada!
Melhor do que o de Porto Alegre :)
Super recomendo!"
13 de março de 2019,"Restaurante muito bom, atendimento excelente, moderno, local animado, nada a reclamar! Estão de parabéns!"
13 de março de 2019,Fui convidado para o aniversário de uma amiga no restaurante da barra e foi simplesmente incrível lugar descontraído e com atendimento nota mil. Voltarei mais veze.
13 de março de 2019,Vim comemorar o aniversario da minha esposa e achei o lugar atendimento sensacional melhor lugar para estar com amigos e familia.
13 de março de 2019,"Ambiente agradável, bom atendimento e boa comida. 
Boa opção de mexicano no Rio de Janeiro. Fácil acesso para quem está na Barra"
13 de março de 2019,Meu aniversário foi excelente lá! Comida e atendimento ótimos! O ambiente é lindo e confortável. Com certeza voltarei.
10 de março de 2019,"Maravilhoso o lugar, muito bom atendimento, uma delicia a comida, super indico, preço justo, música boa"
10 de março de 2019,Ambiente climatizado e bem decorado na temática do México. Atendentes prestativos e simpáticos. Tecnologia para realizar os pedidos que são atendidos rapidamente. Música temática de qualidade. Limpeza e organização ótima.
10 de março de 2019,"Lugar maravilhoso! Comida perfeita! Atendimento sensacional! 
Muito bem atendida desde o momento da entrada até a saída 
Banda maravilhosa e divertida"
10 de março de 2019,"Comida maravilhosa, ambiente e atendimento muito agradável!! Fui com amigos comemorar aniversário e fomos super bem atendidas!!"
10 de março de 2019,"Excelente atendimento, decoração e comida!
Nos surpreendemos pela beleza do lugar e o modo de fazer pedidos através de um tablet só acresce ao incrível restaurante! 
Outra coisa que me surpreendeu positivamente foi uma promoção que nem sabíamos!

Parabéns, restaurante como vocês é o que...Mais"
10 de março de 2019,Ótima opção para quem quer se divertir. Comida mexicana muito bem feita. Atendimento bom. Vale a pena conferir.
8 de março de 2019,"Muito bom, parabéns, 10/10, é isso ai pessoal, comida e bebida ótimas. Vale a pena. Música maravilhosa."
8 de março de 2019,"Ótimo ambiente, super decorado, temático.  Comida deliciosa, bebidas diversificadas com inúmeras tequileira, atendimento nota 10!"
8 de março de 2019,"Tudo excelente no atendimento, muito educados e dispostos a ajudar. Comida boa e músicas modernas e bacanas"
8 de março de 2019,É um restaurante com comidas mexicanas bem preparadas. O atendimento melhorou consideravelmente desde que instalaram cardápios digitais na mesa. O garçom apenas tira dúvidas ou leva o prato porque tudo é pedido diretamente no cardápio. O uso de comandas digitais também é outro ponto positivo...Mais
6 de março de 2019,"Ambiente ótimo para comemoração com amigos e família, vale muito a pena conhecer, excelente atendimento dos garçons e covers"
27 de fevereiro de 2019,"Lugar aconchegante, com ótimo atendimento, o atendimento do Erick foi excelente, vale a pena conferir!!"
24 de fevereiro de 2019,"Lugar demais para comemorar com a família. Ambiente bacana, animado com um atendimento excelente. Valeu muito."
23 de fevereiro de 2019,"Casa muito animada, tequileira muita simpática, Frida nota 10, super indicooooooo, converterá voltarei."
23 de fevereiro de 2019,Excelente atendimento por todos os funcionários. Em especial ao Alisson pela simpatia e tremenda atenção em nos atender.
22 de fevereiro de 2019,"Ótima comida E bebidas, atendimento rápido e eficiente. Vale muito a pena fazer o aniversário por aqui, diversão e satisfação garantida."
22 de fevereiro de 2019,"Meu deus do céu. Um restaurante excepcionalmente satisfatório, gostaria de frequentar esse lugar mais vezes, talvez todos os dias. Mas o meu bolso não aguenta. Voltarei no próximo natal."
21 de fevereiro de 2019,"Atendimento, serviço e pessoas excelentes!!!! Boa comida, drinks deliciosos e tanta gente simpática que dá vontade de voltar sempre! Inesperada surpresa que amei conhecer!"
21 de fevereiro de 2019,"Funcionários extremamente animados!! Você pode transformar sua noite de trabalho no melhor ambiente de animação possível! Saia numa quinta e aterrise em outra realidade em pleno Rio. Chiquinha, Chaves, Frida... todos prontos para uma aula de zumba!! Amei!"
19 de fevereiro de 2019,"Restaurante mega animado para encontrar os amigos ou comemorar um aniversário. Comida boa e drinks deliciosos.
Deixaram a desejar na entrada ao não darem a comanda ao meu primo, mas tudo foi resolvido sem muitos problemas."
18 de fevereiro de 2019,"Ambiente agradável, animado, alegre, divertido. Comida estilo tex-mex muito saborosa e os drinks também deliciosos."
16 de fevereiro de 2019,"O lugar mais incrível do rio grande do sul, excelente para vir com os amigos e comemorar um aniversário."
16 de fevereiro de 2019,Atendimento maravilhoso! Tequila gostosa! Ambiente animado e música ao vivo! Recomendo a todos a experiência Guacamole!
15 de fevereiro de 2019,"Excelente, ambiente agradável e familiar, atendimento maravilhoso. Com certeza indico a todos a virem conhecer esse excelente restaurante."
15 de fevereiro de 2019,"Ambiente incrível, garçons muito atenciosos, músicas divertidas, comida boa.... enfim tudo muito bom"
15 de fevereiro de 2019,"Comemoramos o aniversário da minha irmã e acertamos na escolha. Ambiente maravilhoso, atendimento excelente, bem localizado, os drinks são maravilhosos e o preço é justo.
Com certeza vamos voltar!"
14 de fevereiro de 2019,"Guacamole barra maravilhoso!!!
Gerente muito prestativo o Edson se não me engano , atendimento excelente.
Obrigada"
14 de fevereiro de 2019,"Ambiente agradável, comida saborosa e servida com rapidez.
Repertório musica muito bom!
Recomendo a visita ao local."
13 de fevereiro de 2019,"Amei a temática, equipe maravilhosa, atenciosa, e bem calorosa. Viemos do interior do Maranhão e queremos retornar."
13 de fevereiro de 2019,"Muito bom, barzinho de qualidade incomparável, musica muito boa e comida excelente. Eu super indico para todos."
12 de fevereiro de 2019,"Adoramos tudo!!! A decoração, a gastronomia, a bebida, o atendimento e o astral do restaurante!!! Recomendamos"
9 de fevereiro de 2019,"Lugar maravilhoso para se curtir com familiriares e amigos , atendentes simpaticos e mariathis super alegre , os drinks são exelentes e comidas deliciosas vale a pena conferir , super indico guacamole barra!!😍"
9 de fevereiro de 2019,"Amei a experiencia!!! Ambiente acolhedor, comida com sabor excepcional, bebida gelada, show animado."
8 de fevereiro de 2019,"Restaurante com um clima agradável, música animada, fincionários solícitos, ambiente limpo e comida muito boa!"
8 de fevereiro de 2019,Comidas chegam rapido e bem saborosa! Erick nos atendeu muito bem! Peça tequila! O valor é um pouco acima da média! Local bom para um aniversário com a banda dos Mariates!
6 de fevereiro de 2019,"Ótimo atendimento, muito atencioso, comida muito boa, lugar bem organizado, agilidade na entrega, adorei a forma de fazer o pedido pelo tablet!"
4 de fevereiro de 2019,Gostei muito do lugar me diverti com meus amigos! Recomendo a todos a irem jantar com seus amigos e namoradas! Atendimento nota 10 garçom Afonso muito gente fina vlw
4 de fevereiro de 2019,"Rodizio maravilhoso, atendimento super rapido e eficaz,alem da simpatia e cordialidade dos garçons.
Voltaremos com certeza!!"
4 de fevereiro de 2019,Incrivelmente... delicioso... sonoroso... delicioso... interessante... alcoólico... feliz... cheio de pessoas
3 de fevereiro de 2019,"Um ótimo abiente,muito bom atendimento, tequila ótima, musica muito divertida e um grande atendimento da Angelica!!!"
3 de fevereiro de 2019,"Amei tudo ambiente encantador ...
O atendimento foi único me sentir mas que especial !!!!
Da recepção a cozinha a simpatia o carisma de todos ...
A comida com o sabor único as bebidas encanTa os olhos ....
Agradeço por fazerem minha noite mas que...Mais"
3 de fevereiro de 2019,"Tudo perfeito como sempre . Ja conhecia o da Lagoa, porem o sistema emitiu pedidos diferenres do que foi solicitado e na hora de questionar os dois itens errados na conta desconfiaram. E tambem nao deram o desconto no couvert anunciado mas de resto o...Mais"
3 de fevereiro de 2019,"Comida de qualidade, excelente experiência com a culinária mexicana.A decoração é um diferencial, os atendentes muito simpáticos  e atenciosos. 
Muito divertido para comemorações!!!"
2 de fevereiro de 2019,"Sem palavras tudo perfeito!!!!

Foi eu e minha namorada desfrutar de todas as magnéticas comidas e bebidas q esse restaurante sensacional proporciona.............!

Obrigado a todos !!!
Espero volta mais vezes!!"
2 de fevereiro de 2019,Top..melhor lugar..comida atendimento excelente incrível super recomendo. Divertindo bom pra curtir em familia e amigos
2 de fevereiro de 2019,"Já vim varias vezes, e recomendo! Melhor restaurando mexicano. Comida boa e garçons atenciosos!!!!!!"
1 de fevereiro de 2019,Eu e um grupo de amigas viemos comemorar a despedida e o aniversário de uma delas! Jorge muito simpático! O lugar é bizarramente caro mas muito bacana!
